Date	Time (UTC)	H (nT)	By (nT)	Bz (nT)
2026/06/14	03:55:25	92.36	8536.64	-57096.71
2026/06/14	03:55:26	92.35	8536.68	-57096.72
2026/06/14	03:55:27	92.32	8536.72	-57096.70
2026/06/14	03:55:28	92.29	8536.74	-57096.68
2026/06/14	03:55:29	92.24	8536.75	-57096.69
2026/06/14	03:55:30	92.17	8536.74	-57096.70
2026/06/14	03:55:31	92.11	8536.74	-57096.73
2026/06/14	03:55:32	92.03	8536.71	-57096.76
2026/06/14	03:55:33	91.96	8536.69	-57096.79
2026/06/14	03:55:34	91.88	8536.63	-57096.82
2026/06/14	03:55:35	91.83	8536.59	-57096.85
2026/06/14	03:55:36	91.79	8536.53	-57096.90
2026/06/14	03:55:37	91.78	8536.49	-57096.92
2026/06/14	03:55:38	91.78	8536.43	-57096.92
2026/06/14	03:55:39	91.80	8536.40	-57096.94
2026/06/14	03:55:40	91.85	8536.38	-57096.97
2026/06/14	03:55:41	91.91	8536.37	-57096.96
2026/06/14	03:55:42	91.97	8536.37	-57096.97
2026/06/14	03:55:43	92.02	8536.37	-57096.97
2026/06/14	03:55:44	92.06	8536.40	-57096.96
2026/06/14	03:55:45	92.10	8536.43	-57096.93
2026/06/14	03:55:46	92.15	8536.46	-57096.92
2026/06/14	03:55:47	92.19	8536.50	-57096.91
2026/06/14	03:55:48	92.20	8536.51	-57096.89
2026/06/14	03:55:49	92.19	8536.54	-57096.89
2026/06/14	03:55:50	92.19	8536.54	-57096.89
2026/06/14	03:55:51	92.19	8536.57	-57096.89
2026/06/14	03:55:52	92.15	8536.55	-57096.88
2026/06/14	03:55:53	92.14	8536.55	-57096.87
2026/06/14	03:55:54	92.13	8536.55	-57096.89
2026/06/14	03:55:55	92.13	8536.54	-57096.89
2026/06/14	03:55:56	92.15	8536.54	-57096.88
2026/06/14	03:55:57	92.17	8536.53	-57096.89
2026/06/14	03:55:58	92.19	8536.52	-57096.90
2026/06/14	03:55:59	92.25	8536.52	-57096.90
2026/06/14	03:56:00	92.29	8536.51	-57096.86
2026/06/14	03:56:01	92.36	8536.52	-57096.85
2026/06/14	03:56:02	92.42	8536.54	-57096.82
2026/06/14	03:56:03	92.47	8536.53	-57096.78
2026/06/14	03:56:04	92.52	8536.54	-57096.74
2026/06/14	03:56:05	92.58	8536.56	-57096.73
2026/06/14	03:56:06	92.63	8536.57	-57096.69
2026/06/14	03:56:07	92.65	8536.58	-57096.65
2026/06/14	03:56:08	92.65	8536.58	-57096.63
2026/06/14	03:56:09	92.67	8536.59	-57096.61
2026/06/14	03:56:10	92.66	8536.59	-57096.59
2026/06/14	03:56:11	92.66	8536.60	-57096.57
2026/06/14	03:56:12	92.63	8536.60	-57096.56
2026/06/14	03:56:13	92.59	8536.59	-57096.56
2026/06/14	03:56:14	92.55	8536.59	-57096.55
2026/06/14	03:56:15	92.49	8536.59	-57096.55
2026/06/14	03:56:16	92.44	8536.59	-57096.58
2026/06/14	03:56:17	92.40	8536.59	-57096.56
2026/06/14	03:56:18	92.35	8536.58	-57096.58
2026/06/14	03:56:19	92.28	8536.57	-57096.62
2026/06/14	03:56:20	92.24	8536.55	-57096.65
2026/06/14	03:56:21	92.20	8536.54	-57096.65
2026/06/14	03:56:22	92.16	8536.50	-57096.67
2026/06/14	03:56:23	92.13	8536.48	-57096.70
2026/06/14	03:56:24	92.11	8536.45	-57096.73
2026/06/14	03:56:25	92.09	8536.41	-57096.75
2026/06/14	03:56:26	92.12	8536.40	-57096.78
2026/06/14	03:56:27	92.12	8536.38	-57096.79
2026/06/14	03:56:28	92.15	8536.35	-57096.82
2026/06/14	03:56:29	92.19	8536.34	-57096.83
2026/06/14	03:56:30	92.21	8536.33	-57096.82
2026/06/14	03:56:31	92.23	8536.32	-57096.85
2026/06/14	03:56:32	92.28	8536.34	-57096.83
2026/06/14	03:56:33	92.33	8536.37	-57096.81
2026/06/14	03:56:34	92.34	8536.40	-57096.80
2026/06/14	03:56:35	92.34	8536.42	-57096.82
2026/06/14	03:56:36	92.33	8536.47	-57096.82
2026/06/14	03:56:37	92.31	8536.51	-57096.83
2026/06/14	03:56:38	92.28	8536.54	-57096.82
2026/06/14	03:56:39	92.22	8536.57	-57096.84
2026/06/14	03:56:40	92.19	8536.60	-57096.87
2026/06/14	03:56:41	92.13	8536.61	-57096.89
2026/06/14	03:56:42	92.05	8536.63	-57096.92
2026/06/14	03:56:43	92.00	8536.62	-57096.94
2026/06/14	03:56:44	91.95	8536.62	-57096.97
2026/06/14	03:56:45	91.91	8536.62	-57097.01
2026/06/14	03:56:46	91.89	8536.59	-57097.02
2026/06/14	03:56:47	91.89	8536.57	-57097.04
2026/06/14	03:56:48	91.92	8536.55	-57097.06
2026/06/14	03:56:49	91.95	8536.52	-57097.05
2026/06/14	03:56:50	92.04	8536.51	-57097.05
2026/06/14	03:56:51	92.08	8536.47	-57097.04
2026/06/14	03:56:52	92.15	8536.46	-57096.99
2026/06/14	03:56:53	92.26	8536.48	-57096.96
2026/06/14	03:56:54	92.37	8536.51	-57096.91
2026/06/14	03:56:55	92.47	8536.53	-57096.86
2026/06/14	03:56:56	92.54	8536.56	-57096.80
2026/06/14	03:56:57	92.63	8536.61	-57096.75
2026/06/14	03:56:58	92.69	8536.64	-57096.71
2026/06/14	03:56:59	92.73	8536.68	-57096.67
2026/06/14	03:57:00	92.76	8536.71	-57096.63
2026/06/14	03:57:01	92.75	8536.73	-57096.58
2026/06/14	03:57:02	92.75	8536.73	-57096.57
2026/06/14	03:57:03	92.70	8536.74	-57096.55
2026/06/14	03:57:04	92.67	8536.72	-57096.54
2026/06/14	03:57:05	92.63	8536.72	-57096.53
2026/06/14	03:57:06	92.62	8536.71	-57096.52
2026/06/14	03:57:07	92.59	8536.68	-57096.55
2026/06/14	03:57:08	92.60	8536.68	-57096.55
2026/06/14	03:57:09	92.60	8536.65	-57096.56
2026/06/14	03:57:10	92.62	8536.62	-57096.58
2026/06/14	03:57:11	92.65	8536.60	-57096.57
2026/06/14	03:57:12	92.69	8536.59	-57096.55
2026/06/14	03:57:13	92.78	8536.60	-57096.54
2026/06/14	03:57:14	92.83	8536.59	-57096.51
2026/06/14	03:57:15	92.91	8536.61	-57096.47
2026/06/14	03:57:16	92.98	8536.62	-57096.43
2026/06/14	03:57:17	93.05	8536.65	-57096.41
2026/06/14	03:57:18	93.10	8536.67	-57096.36
2026/06/14	03:57:19	93.15	8536.70	-57096.32
2026/06/14	03:57:20	93.19	8536.75	-57096.29
2026/06/14	03:57:21	93.21	8536.79	-57096.26
2026/06/14	03:57:22	93.23	8536.82	-57096.26
2026/06/14	03:57:23	93.21	8536.86	-57096.24
2026/06/14	03:57:24	93.19	8536.88	-57096.21
2026/06/14	03:57:25	93.17	8536.92	-57096.20
2026/06/14	03:57:26	93.11	8536.93	-57096.20
2026/06/14	03:57:27	93.04	8536.93	-57096.21
2026/06/14	03:57:28	92.98	8536.94	-57096.24
2026/06/14	03:57:29	92.93	8536.94	-57096.27
2026/06/14	03:57:30	92.85	8536.91	-57096.30
2026/06/14	03:57:31	92.80	8536.89	-57096.32
2026/06/14	03:57:32	92.71	8536.86	-57096.35
2026/06/14	03:57:33	92.65	8536.83	-57096.36
2026/06/14	03:57:34	92.61	8536.80	-57096.40
2026/06/14	03:57:35	92.58	8536.79	-57096.43
2026/06/14	03:57:36	92.58	8536.76	-57096.46
2026/06/14	03:57:37	92.58	8536.74	-57096.49
2026/06/14	03:57:38	92.60	8536.74	-57096.50
2026/06/14	03:57:39	92.61	8536.75	-57096.50
2026/06/14	03:57:40	92.63	8536.76	-57096.52
2026/06/14	03:57:41	92.65	8536.77	-57096.51
2026/06/14	03:57:42	92.67	8536.79	-57096.53
2026/06/14	03:57:43	92.70	8536.81	-57096.54
2026/06/14	03:57:44	92.72	8536.81	-57096.54
2026/06/14	03:57:45	92.72	8536.83	-57096.51
2026/06/14	03:57:46	92.73	8536.85	-57096.51
2026/06/14	03:57:47	92.71	8536.84	-57096.49
2026/06/14	03:57:48	92.72	8536.84	-57096.50
2026/06/14	03:57:49	92.71	8536.82	-57096.51
2026/06/14	03:57:50	92.69	8536.79	-57096.50
2026/06/14	03:57:51	92.69	8536.76	-57096.50
2026/06/14	03:57:52	92.68	8536.73	-57096.51
2026/06/14	03:57:53	92.68	8536.72	-57096.52
2026/06/14	03:57:54	92.67	8536.66	-57096.53
2026/06/14	03:57:55	92.67	8536.64	-57096.53
2026/06/14	03:57:56	92.67	8536.61	-57096.54
2026/06/14	03:57:57	92.68	8536.59	-57096.53
2026/06/14	03:57:58	92.70	8536.58	-57096.53
2026/06/14	03:57:59	92.72	8536.56	-57096.53
2026/06/14	03:58:00	92.73	8536.57	-57096.52
2026/06/14	03:58:01	92.74	8536.57	-57096.49
2026/06/14	03:58:02	92.76	8536.59	-57096.49
2026/06/14	03:58:03	92.78	8536.61	-57096.47
2026/06/14	03:58:04	92.82	8536.63	-57096.48
2026/06/14	03:58:05	92.83	8536.67	-57096.49
2026/06/14	03:58:06	92.86	8536.70	-57096.45
2026/06/14	03:58:07	92.87	8536.73	-57096.44
2026/06/14	03:58:08	92.86	8536.73	-57096.43
2026/06/14	03:58:09	92.86	8536.76	-57096.44
2026/06/14	03:58:10	92.82	8536.75	-57096.40
2026/06/14	03:58:11	92.80	8536.76	-57096.39
2026/06/14	03:58:12	92.79	8536.75	-57096.39
2026/06/14	03:58:13	92.75	8536.73	-57096.40
2026/06/14	03:58:14	92.71	8536.71	-57096.42
2026/06/14	03:58:15	92.67	8536.69	-57096.43
2026/06/14	03:58:16	92.66	8536.67	-57096.47
2026/06/14	03:58:17	92.62	8536.65	-57096.49
2026/06/14	03:58:18	92.60	8536.63	-57096.48
2026/06/14	03:58:19	92.59	8536.61	-57096.51
2026/06/14	03:58:20	92.56	8536.59	-57096.53
2026/06/14	03:58:21	92.59	8536.59	-57096.55
2026/06/14	03:58:22	92.58	8536.56	-57096.55
2026/06/14	03:58:23	92.60	8536.55	-57096.56
2026/06/14	03:58:24	92.64	8536.55	-57096.57
2026/06/14	03:58:25	92.67	8536.59	-57096.57
2026/06/14	03:58:26	92.71	8536.59	-57096.57
2026/06/14	03:58:27	92.74	8536.62	-57096.56
2026/06/14	03:58:28	92.80	8536.65	-57096.56
2026/06/14	03:58:29	92.84	8536.69	-57096.57
2026/06/14	03:58:30	92.89	8536.73	-57096.56
2026/06/14	03:58:31	92.95	8536.77	-57096.57
2026/06/14	03:58:32	93.02	8536.84	-57096.57
2026/06/14	03:58:33	93.06	8536.88	-57096.54
2026/06/14	03:58:34	93.10	8536.91	-57096.52
2026/06/14	03:58:35	93.16	8536.95	-57096.49
2026/06/14	03:58:36	93.18	8536.97	-57096.46
2026/06/14	03:58:37	93.21	8537.00	-57096.45
2026/06/14	03:58:38	93.23	8537.02	-57096.43
2026/06/14	03:58:39	93.25	8537.02	-57096.38
2026/06/14	03:58:40	93.23	8537.02	-57096.36
2026/06/14	03:58:41	93.25	8537.03	-57096.32
2026/06/14	03:58:42	93.22	8537.02	-57096.30
2026/06/14	03:58:43	93.20	8537.02	-57096.30
2026/06/14	03:58:44	93.17	8537.02	-57096.30
2026/06/14	03:58:45	93.13	8536.99	-57096.30
2026/06/14	03:58:46	93.09	8536.96	-57096.30
2026/06/14	03:58:47	93.04	8536.94	-57096.32
2026/06/14	03:58:48	93.00	8536.91	-57096.32
2026/06/14	03:58:49	92.98	8536.88	-57096.33
2026/06/14	03:58:50	92.95	8536.83	-57096.35
2026/06/14	03:58:51	92.92	8536.79	-57096.35
2026/06/14	03:58:52	92.91	8536.76	-57096.36
2026/06/14	03:58:53	92.93	8536.73	-57096.36
2026/06/14	03:58:54	92.94	8536.72	-57096.34
2026/06/14	03:58:55	92.97	8536.70	-57096.33
2026/06/14	03:58:56	93.01	8536.69	-57096.32
2026/06/14	03:58:57	93.05	8536.69	-57096.30
2026/06/14	03:58:58	93.10	8536.69	-57096.29
2026/06/14	03:58:59	93.13	8536.71	-57096.27
2026/06/14	03:59:00	93.17	8536.73	-57096.27
2026/06/14	03:59:01	93.19	8536.73	-57096.27
2026/06/14	03:59:02	93.21	8536.74	-57096.22
2026/06/14	03:59:03	93.23	8536.76	-57096.22
2026/06/14	03:59:04	93.24	8536.77	-57096.20
2026/06/14	03:59:05	93.24	8536.78	-57096.21
2026/06/14	03:59:06	93.20	8536.78	-57096.21
2026/06/14	03:59:07	93.19	8536.79	-57096.23
2026/06/14	03:59:08	93.16	8536.78	-57096.24
2026/06/14	03:59:09	93.12	8536.79	-57096.24
2026/06/14	03:59:10	93.10	8536.77	-57096.25
2026/06/14	03:59:11	93.07	8536.79	-57096.27
2026/06/14	03:59:12	93.02	8536.78	-57096.28
2026/06/14	03:59:13	92.98	8536.78	-57096.29
2026/06/14	03:59:14	92.93	8536.76	-57096.31
2026/06/14	03:59:15	92.89	8536.76	-57096.33
2026/06/14	03:59:16	92.85	8536.72	-57096.36
2026/06/14	03:59:17	92.81	8536.71	-57096.38
2026/06/14	03:59:18	92.76	8536.70	-57096.42
2026/06/14	03:59:19	92.70	8536.67	-57096.45
2026/06/14	03:59:20	92.65	8536.65	-57096.48
2026/06/14	03:59:21	92.61	8536.63	-57096.52
2026/06/14	03:59:22	92.58	8536.63	-57096.56
2026/06/14	03:59:23	92.58	8536.62	-57096.59
2026/06/14	03:59:24	92.54	8536.61	-57096.60
2026/06/14	03:59:25	92.52	8536.61	-57096.64
2026/06/14	03:59:26	92.52	8536.61	-57096.64
2026/06/14	03:59:27	92.54	8536.62	-57096.67
2026/06/14	03:59:28	92.56	8536.63	-57096.67
2026/06/14	03:59:29	92.59	8536.65	-57096.70
2026/06/14	03:59:30	92.64	8536.67	-57096.70
2026/06/14	03:59:31	92.67	8536.69	-57096.70
2026/06/14	03:59:32	92.72	8536.73	-57096.70
2026/06/14	03:59:33	92.78	8536.75	-57096.68
2026/06/14	03:59:34	92.84	8536.78	-57096.66
2026/06/14	03:59:35	92.88	8536.81	-57096.64
2026/06/14	03:59:36	92.91	8536.81	-57096.60
2026/06/14	03:59:37	92.96	8536.86	-57096.58
2026/06/14	03:59:38	92.94	8536.85	-57096.55
2026/06/14	03:59:39	92.92	8536.86	-57096.54
2026/06/14	03:59:40	92.92	8536.87	-57096.55
2026/06/14	03:59:41	92.91	8536.87	-57096.55
2026/06/14	03:59:42	92.88	8536.87	-57096.54
2026/06/14	03:59:43	92.82	8536.86	-57096.52
2026/06/14	03:59:44	92.78	8536.84	-57096.53
2026/06/14	03:59:45	92.74	8536.83	-57096.55
2026/06/14	03:59:46	92.69	8536.83	-57096.57
2026/06/14	03:59:47	92.65	8536.79	-57096.59
2026/06/14	03:59:48	92.63	8536.75	-57096.61
2026/06/14	03:59:49	92.62	8536.72	-57096.62
2026/06/14	03:59:50	92.60	8536.68	-57096.63
2026/06/14	03:59:51	92.60	8536.65	-57096.64
2026/06/14	03:59:52	92.62	8536.61	-57096.63
2026/06/14	03:59:53	92.66	8536.59	-57096.63
2026/06/14	03:59:54	92.70	8536.58	-57096.62
2026/06/14	03:59:55	92.75	8536.58	-57096.62
2026/06/14	03:59:56	92.81	8536.58	-57096.60
2026/06/14	03:59:57	92.87	8536.60	-57096.59
2026/06/14	03:59:58	92.97	8536.63	-57096.55
2026/06/14	03:59:59	93.04	8536.63	-57096.51
2026/06/14	04:00:00	93.13	8536.67	-57096.48
2026/06/14	04:00:01	93.21	8536.72	-57096.45
2026/06/14	04:00:02	93.29	8536.74	-57096.41
2026/06/14	04:00:03	93.32	8536.76	-57096.36
2026/06/14	04:00:04	93.37	8536.79	-57096.33
2026/06/14	04:00:05	93.40	8536.81	-57096.30
2026/06/14	04:00:06	93.41	8536.80	-57096.28
2026/06/14	04:00:07	93.42	8536.86	-57096.25
2026/06/14	04:00:08	93.40	8536.87	-57096.24
2026/06/14	04:00:09	93.37	8536.89	-57096.23
2026/06/14	04:00:10	93.34	8536.88	-57096.22
2026/06/14	04:00:11	93.30	8536.89	-57096.25
2026/06/14	04:00:12	93.28	8536.88	-57096.26
2026/06/14	04:00:13	93.21	8536.87	-57096.25
2026/06/14	04:00:14	93.16	8536.84	-57096.27
2026/06/14	04:00:15	93.11	8536.84	-57096.27
2026/06/14	04:00:16	93.06	8536.83	-57096.30
2026/06/14	04:00:17	93.00	8536.80	-57096.32
2026/06/14	04:00:18	92.95	8536.76	-57096.33
2026/06/14	04:00:19	92.93	8536.73	-57096.34
2026/06/14	04:00:20	92.89	8536.71	-57096.36
2026/06/14	04:00:21	92.86	8536.68	-57096.40
2026/06/14	04:00:22	92.83	8536.67	-57096.41
2026/06/14	04:00:23	92.80	8536.65	-57096.42
2026/06/14	04:00:24	92.78	8536.65	-57096.45
2026/06/14	04:00:25	92.76	8536.63	-57096.45
2026/06/14	04:00:26	92.76	8536.64	-57096.46
2026/06/14	04:00:27	92.75	8536.64	-57096.51
2026/06/14	04:00:28	92.76	8536.65	-57096.52
2026/06/14	04:00:29	92.74	8536.64	-57096.54
2026/06/14	04:00:30	92.74	8536.64	-57096.54
2026/06/14	04:00:31	92.73	8536.64	-57096.56
2026/06/14	04:00:32	92.74	8536.64	-57096.57
2026/06/14	04:00:33	92.76	8536.66	-57096.59
2026/06/14	04:00:34	92.78	8536.68	-57096.59
2026/06/14	04:00:35	92.77	8536.69	-57096.61
2026/06/14	04:00:36	92.79	8536.69	-57096.63
2026/06/14	04:00:37	92.79	8536.70	-57096.62
2026/06/14	04:00:38	92.79	8536.70	-57096.60
2026/06/14	04:00:39	92.79	8536.71	-57096.62
2026/06/14	04:00:40	92.78	8536.72	-57096.62
2026/06/14	04:00:41	92.75	8536.72	-57096.63
2026/06/14	04:00:42	92.75	8536.70	-57096.64
2026/06/14	04:00:43	92.75	8536.72	-57096.64
2026/06/14	04:00:44	92.71	8536.69	-57096.66
2026/06/14	04:00:45	92.71	8536.70	-57096.67
2026/06/14	04:00:46	92.68	8536.71	-57096.67
2026/06/14	04:00:47	92.66	8536.71	-57096.70
2026/06/14	04:00:48	92.64	8536.72	-57096.71
2026/06/14	04:00:49	92.63	8536.73	-57096.70
2026/06/14	04:00:50	92.64	8536.74	-57096.70
2026/06/14	04:00:51	92.65	8536.74	-57096.70
2026/06/14	04:00:52	92.66	8536.75	-57096.70
2026/06/14	04:00:53	92.66	8536.73	-57096.70
2026/06/14	04:00:54	92.69	8536.75	-57096.69
2026/06/14	04:00:55	92.73	8536.75	-57096.69
2026/06/14	04:00:56	92.76	8536.74	-57096.67
2026/06/14	04:00:57	92.80	8536.74	-57096.65
2026/06/14	04:00:58	92.87	8536.74	-57096.63
2026/06/14	04:00:59	92.90	8536.72	-57096.59
2026/06/14	04:01:00	92.94	8536.72	-57096.56
2026/06/14	04:01:01	92.95	8536.71	-57096.54
2026/06/14	04:01:02	92.98	8536.71	-57096.50
2026/06/14	04:01:03	93.00	8536.71	-57096.49
2026/06/14	04:01:04	93.00	8536.71	-57096.49
2026/06/14	04:01:05	92.98	8536.71	-57096.47
2026/06/14	04:01:06	92.97	8536.71	-57096.48
2026/06/14	04:01:07	92.95	8536.71	-57096.46
2026/06/14	04:01:08	92.93	8536.71	-57096.47
2026/06/14	04:01:09	92.91	8536.73	-57096.48
2026/06/14	04:01:10	92.87	8536.72	-57096.48
2026/06/14	04:01:11	92.84	8536.71	-57096.48
2026/06/14	04:01:12	92.80	8536.73	-57096.49
2026/06/14	04:01:13	92.78	8536.72	-57096.51
2026/06/14	04:01:14	92.72	8536.70	-57096.53
2026/06/14	04:01:15	92.71	8536.70	-57096.56
2026/06/14	04:01:16	92.69	8536.68	-57096.57
2026/06/14	04:01:17	92.65	8536.68	-57096.58
2026/06/14	04:01:18	92.62	8536.66	-57096.61
2026/06/14	04:01:19	92.60	8536.67	-57096.64
2026/06/14	04:01:20	92.58	8536.65	-57096.65
2026/06/14	04:01:21	92.56	8536.64	-57096.67
2026/06/14	04:01:22	92.56	8536.64	-57096.69
2026/06/14	04:01:23	92.57	8536.65	-57096.71
2026/06/14	04:01:24	92.58	8536.67	-57096.74
2026/06/14	04:01:25	92.57	8536.68	-57096.74
2026/06/14	04:01:26	92.58	8536.70	-57096.74
2026/06/14	04:01:27	92.60	8536.73	-57096.75
2026/06/14	04:01:28	92.61	8536.74	-57096.77
2026/06/14	04:01:29	92.61	8536.77	-57096.78
2026/06/14	04:01:30	92.63	8536.79	-57096.76
2026/06/14	04:01:31	92.63	8536.80	-57096.77
2026/06/14	04:01:32	92.62	8536.81	-57096.76
2026/06/14	04:01:33	92.61	8536.83	-57096.76
2026/06/14	04:01:34	92.59	8536.81	-57096.77
2026/06/14	04:01:35	92.59	8536.82	-57096.77
2026/06/14	04:01:36	92.56	8536.81	-57096.78
2026/06/14	04:01:37	92.53	8536.82	-57096.79
2026/06/14	04:01:38	92.50	8536.80	-57096.77
2026/06/14	04:01:39	92.47	8536.80	-57096.79
2026/06/14	04:01:40	92.43	8536.80	-57096.84
2026/06/14	04:01:41	92.38	8536.80	-57096.86
2026/06/14	04:01:42	92.35	8536.77	-57096.89
2026/06/14	04:01:43	92.32	8536.74	-57096.91
2026/06/14	04:01:44	92.29	8536.71	-57096.92
2026/06/14	04:01:45	92.27	8536.68	-57096.92
2026/06/14	04:01:46	92.27	8536.65	-57096.93
2026/06/14	04:01:47	92.27	8536.65	-57096.95
2026/06/14	04:01:48	92.28	8536.63	-57096.92
2026/06/14	04:01:49	92.31	8536.63	-57096.92
2026/06/14	04:01:50	92.34	8536.61	-57096.92
2026/06/14	04:01:51	92.38	8536.61	-57096.90
2026/06/14	04:01:52	92.43	8536.61	-57096.89
2026/06/14	04:01:53	92.49	8536.62	-57096.86
2026/06/14	04:01:54	92.55	8536.63	-57096.84
2026/06/14	04:01:55	92.60	8536.65	-57096.82
2026/06/14	04:01:56	92.65	8536.68	-57096.79
2026/06/14	04:01:57	92.70	8536.72	-57096.77
2026/06/14	04:01:58	92.75	8536.75	-57096.75
2026/06/14	04:01:59	92.75	8536.77	-57096.73
2026/06/14	04:02:00	92.78	8536.81	-57096.72
2026/06/14	04:02:01	92.79	8536.80	-57096.70
2026/06/14	04:02:02	92.79	8536.82	-57096.69
2026/06/14	04:02:03	92.77	8536.81	-57096.65
2026/06/14	04:02:04	92.77	8536.83	-57096.63
2026/06/14	04:02:05	92.76	8536.82	-57096.63
2026/06/14	04:02:06	92.73	8536.80	-57096.62
2026/06/14	04:02:07	92.73	8536.82	-57096.61
2026/06/14	04:02:08	92.72	8536.83	-57096.61
2026/06/14	04:02:09	92.72	8536.83	-57096.62
2026/06/14	04:02:10	92.73	8536.81	-57096.60
2026/06/14	04:02:11	92.77	8536.84	-57096.63
2026/06/14	04:02:12	92.78	8536.86	-57096.62
2026/06/14	04:02:13	92.80	8536.86	-57096.63
2026/06/14	04:02:14	92.83	8536.87	-57096.61
2026/06/14	04:02:15	92.85	8536.87	-57096.58
2026/06/14	04:02:16	92.88	8536.87	-57096.57
2026/06/14	04:02:17	92.90	8536.89	-57096.55
2026/06/14	04:02:18	92.92	8536.91	-57096.54
2026/06/14	04:02:19	92.95	8536.92	-57096.53
2026/06/14	04:02:20	92.94	8536.92	-57096.52
2026/06/14	04:02:21	92.93	8536.94	-57096.52
2026/06/14	04:02:22	92.90	8536.94	-57096.52
2026/06/14	04:02:23	92.88	8536.93	-57096.50
2026/06/14	04:02:24	92.86	8536.94	-57096.51
2026/06/14	04:02:25	92.83	8536.95	-57096.52
2026/06/14	04:02:26	92.79	8536.94	-57096.53
2026/06/14	04:02:27	92.77	8536.93	-57096.54
2026/06/14	04:02:28	92.75	8536.94	-57096.56
2026/06/14	04:02:29	92.73	8536.96	-57096.60
2026/06/14	04:02:30	92.70	8536.95	-57096.60
2026/06/14	04:02:31	92.68	8536.96	-57096.64
2026/06/14	04:02:32	92.69	8536.98	-57096.65
2026/06/14	04:02:33	92.70	8536.99	-57096.65
2026/06/14	04:02:34	92.70	8537.01	-57096.65
2026/06/14	04:02:35	92.72	8537.01	-57096.66
2026/06/14	04:02:36	92.74	8537.02	-57096.66
2026/06/14	04:02:37	92.75	8537.03	-57096.66
2026/06/14	04:02:38	92.75	8537.00	-57096.65
2026/06/14	04:02:39	92.76	8537.01	-57096.65
2026/06/14	04:02:40	92.78	8537.00	-57096.65
2026/06/14	04:02:41	92.81	8536.99	-57096.64
2026/06/14	04:02:42	92.81	8536.97	-57096.64
2026/06/14	04:02:43	92.83	8536.98	-57096.62
2026/06/14	04:02:44	92.81	8536.97	-57096.60
2026/06/14	04:02:45	92.80	8536.97	-57096.60
2026/06/14	04:02:46	92.81	8536.97	-57096.60
2026/06/14	04:02:47	92.79	8536.98	-57096.59
2026/06/14	04:02:48	92.78	8536.98	-57096.58
2026/06/14	04:02:49	92.78	8536.99	-57096.58
2026/06/14	04:02:50	92.75	8536.98	-57096.57
2026/06/14	04:02:51	92.72	8536.97	-57096.58
2026/06/14	04:02:52	92.73	8536.99	-57096.58
2026/06/14	04:02:53	92.73	8536.98	-57096.56
2026/06/14	04:02:54	92.72	8536.97	-57096.59
2026/06/14	04:02:55	92.74	8536.97	-57096.60
2026/06/14	04:02:56	92.73	8536.95	-57096.58
2026/06/14	04:02:57	92.74	8536.93	-57096.58
2026/06/14	04:02:58	92.75	8536.89	-57096.58
2026/06/14	04:02:59	92.78	8536.88	-57096.57
2026/06/14	04:03:00	92.79	8536.87	-57096.56
2026/06/14	04:03:01	92.81	8536.87	-57096.57
2026/06/14	04:03:02	92.81	8536.86	-57096.56
2026/06/14	04:03:03	92.83	8536.89	-57096.55
2026/06/14	04:03:04	92.86	8536.92	-57096.54
2026/06/14	04:03:05	92.86	8536.94	-57096.54
2026/06/14	04:03:06	92.86	8536.96	-57096.55
2026/06/14	04:03:07	92.88	8536.99	-57096.54
2026/06/14	04:03:08	92.89	8537.03	-57096.52
2026/06/14	04:03:09	92.87	8537.04	-57096.52
2026/06/14	04:03:10	92.86	8537.05	-57096.52
2026/06/14	04:03:11	92.83	8537.05	-57096.51
2026/06/14	04:03:12	92.82	8537.04	-57096.52
2026/06/14	04:03:13	92.81	8537.04	-57096.53
2026/06/14	04:03:14	92.80	8537.02	-57096.52
2026/06/14	04:03:15	92.78	8537.02	-57096.54
2026/06/14	04:03:16	92.76	8537.00	-57096.57
2026/06/14	04:03:17	92.75	8536.99	-57096.59
2026/06/14	04:03:18	92.76	8536.98	-57096.60
2026/06/14	04:03:19	92.77	8536.97	-57096.58
2026/06/14	04:03:20	92.77	8536.97	-57096.61
2026/06/14	04:03:21	92.82	8536.99	-57096.62
2026/06/14	04:03:22	92.85	8537.00	-57096.59
2026/06/14	04:03:23	92.90	8537.01	-57096.58
2026/06/14	04:03:24	92.96	8537.03	-57096.57
2026/06/14	04:03:25	93.01	8537.07	-57096.55
2026/06/14	04:03:26	93.07	8537.09	-57096.51
2026/06/14	04:03:27	93.12	8537.12	-57096.49
2026/06/14	04:03:28	93.16	8537.13	-57096.46
2026/06/14	04:03:29	93.20	8537.17	-57096.45
2026/06/14	04:03:30	93.21	8537.20	-57096.40
2026/06/14	04:03:31	93.23	8537.21	-57096.38
2026/06/14	04:03:32	93.24	8537.21	-57096.37
2026/06/14	04:03:33	93.27	8537.26	-57096.36
2026/06/14	04:03:34	93.27	8537.28	-57096.36
2026/06/14	04:03:35	93.25	8537.29	-57096.34
2026/06/14	04:03:36	93.24	8537.30	-57096.33
2026/06/14	04:03:37	93.24	8537.32	-57096.31
2026/06/14	04:03:38	93.23	8537.29	-57096.30
2026/06/14	04:03:39	93.19	8537.29	-57096.30
2026/06/14	04:03:40	93.17	8537.31	-57096.29
2026/06/14	04:03:41	93.13	8537.30	-57096.31
2026/06/14	04:03:42	93.08	8537.27	-57096.30
