Date	Time (UTC)	H (nT)	By (nT)	Bz (nT)
2026/06/14	01:26:37	304.12	369.12	-53788.40
2026/06/14	01:26:38	304.14	369.25	-53788.50
2026/06/14	01:26:39	304.14	369.35	-53788.44
2026/06/14	01:26:40	304.12	369.30	-53788.31
2026/06/14	01:26:41	304.12	369.25	-53788.25
2026/06/14	01:26:42	304.13	369.31	-53788.24
2026/06/14	01:26:43	304.10	369.39	-53788.19
2026/06/14	01:26:44	304.00	369.39	-53788.22
2026/06/14	01:26:45	303.94	369.37	-53788.35
2026/06/14	01:26:46	303.89	369.36	-53788.39
2026/06/14	01:26:47	303.79	369.40	-53788.30
2026/06/14	01:26:48	303.82	369.43	-53788.31
2026/06/14	01:26:49	303.85	369.44	-53788.36
2026/06/14	01:26:50	303.78	369.49	-53788.32
2026/06/14	01:26:51	303.70	369.48	-53788.29
2026/06/14	01:26:52	303.65	369.38	-53788.34
2026/06/14	01:26:53	303.60	369.29	-53788.31
2026/06/14	01:26:54	303.58	369.30	-53788.24
2026/06/14	01:26:55	303.59	369.39	-53788.25
2026/06/14	01:26:56	303.60	369.44	-53788.26
2026/06/14	01:26:57	303.62	369.37	-53788.16
2026/06/14	01:26:58	303.59	369.28	-53788.13
2026/06/14	01:26:59	303.49	369.29	-53788.19
2026/06/14	01:27:00	303.48	369.34	-53788.16
2026/06/14	01:27:01	303.48	369.35	-53788.10
2026/06/14	01:27:02	303.42	369.32	-53788.12
2026/06/14	01:27:03	303.49	369.24	-53788.19
2026/06/14	01:27:04	303.57	369.19	-53788.21
2026/06/14	01:27:05	303.50	369.25	-53788.22
2026/06/14	01:27:06	303.52	369.25	-53788.24
2026/06/14	01:27:07	303.63	369.08	-53788.15
2026/06/14	01:27:08	303.62	369.01	-53788.08
2026/06/14	01:27:09	303.57	369.13	-53788.18
2026/06/14	01:27:10	303.60	369.12	-53788.25
2026/06/14	01:27:11	303.67	368.99	-53788.20
2026/06/14	01:27:12	303.73	368.98	-53788.20
2026/06/14	01:27:13	303.69	368.98	-53788.23
2026/06/14	01:27:14	303.64	368.95	-53788.25
2026/06/14	01:27:15	303.59	369.06	-53788.23
2026/06/14	01:27:16	303.56	369.11	-53788.13
2026/06/14	01:27:17	303.61	369.03	-53788.07
2026/06/14	01:27:18	303.52	369.08	-53788.08
2026/06/14	01:27:19	303.32	369.17	-53788.03
2026/06/14	01:27:20	303.36	369.18	-53788.04
2026/06/14	01:27:21	303.39	369.22	-53788.15
2026/06/14	01:27:22	303.20	369.33	-53788.16
2026/06/14	01:27:23	303.17	369.38	-53788.10
2026/06/14	01:27:24	303.30	369.39	-53788.11
2026/06/14	01:27:25	303.32	369.51	-53788.19
2026/06/14	01:27:26	303.35	369.64	-53788.26
2026/06/14	01:27:27	303.39	369.64	-53788.26
2026/06/14	01:27:28	303.41	369.67	-53788.32
2026/06/14	01:27:29	303.46	369.69	-53788.39
2026/06/14	01:27:30	303.44	369.61	-53788.36
2026/06/14	01:27:31	303.33	369.51	-53788.34
2026/06/14	01:27:32	303.30	369.43	-53788.34
2026/06/14	01:27:33	303.39	369.36	-53788.37
2026/06/14	01:27:34	303.48	369.29	-53788.43
2026/06/14	01:27:35	303.44	369.28	-53788.41
2026/06/14	01:27:36	303.40	369.33	-53788.34
2026/06/14	01:27:37	303.42	369.35	-53788.37
2026/06/14	01:27:38	303.40	369.28	-53788.37
2026/06/14	01:27:39	303.45	369.21	-53788.28
2026/06/14	01:27:40	303.54	369.23	-53788.27
2026/06/14	01:27:41	303.52	369.29	-53788.41
2026/06/14	01:27:42	303.50	369.26	-53788.52
2026/06/14	01:27:43	303.55	369.18	-53788.50
2026/06/14	01:27:44	303.68	369.19	-53788.46
2026/06/14	01:27:45	303.91	369.18	-53788.47
2026/06/14	01:27:46	304.02	369.10	-53788.46
2026/06/14	01:27:47	304.02	369.03	-53788.39
2026/06/14	01:27:48	304.10	369.02	-53788.34
2026/06/14	01:27:49	304.12	369.06	-53788.31
2026/06/14	01:27:50	304.02	369.06	-53788.24
2026/06/14	01:27:51	304.01	369.01	-53788.20
2026/06/14	01:27:52	304.16	369.01	-53788.20
2026/06/14	01:27:53	304.25	369.01	-53788.19
2026/06/14	01:27:54	304.15	368.96	-53788.11
2026/06/14	01:27:55	304.13	368.94	-53788.00
2026/06/14	01:27:56	304.20	369.04	-53787.98
2026/06/14	01:27:57	304.16	369.12	-53788.03
2026/06/14	01:27:58	304.11	369.08	-53788.04
2026/06/14	01:27:59	304.15	369.03	-53788.01
2026/06/14	01:28:00	304.17	369.03	-53787.94
2026/06/14	01:28:01	304.09	368.98	-53787.90
2026/06/14	01:28:02	303.93	368.96	-53787.92
2026/06/14	01:28:03	303.83	368.99	-53787.92
2026/06/14	01:28:04	303.71	368.95	-53787.87
2026/06/14	01:28:05	303.50	368.94	-53787.91
2026/06/14	01:28:06	303.35	369.08	-53788.01
2026/06/14	01:28:07	303.30	369.14	-53788.05
2026/06/14	01:28:08	303.18	369.12	-53788.09
2026/06/14	01:28:09	303.01	369.18	-53788.11
2026/06/14	01:28:10	302.92	369.23	-53788.01
2026/06/14	01:28:11	302.91	369.23	-53787.97
2026/06/14	01:28:12	302.84	369.26	-53788.04
2026/06/14	01:28:13	302.73	369.25	-53787.99
2026/06/14	01:28:14	302.69	369.30	-53787.96
2026/06/14	01:28:15	302.65	369.45	-53788.05
2026/06/14	01:28:16	302.59	369.41	-53788.03
2026/06/14	01:28:17	302.59	369.23	-53787.96
2026/06/14	01:28:18	302.62	369.19	-53788.05
2026/06/14	01:28:19	302.63	369.14	-53788.17
2026/06/14	01:28:20	302.62	369.02	-53788.14
2026/06/14	01:28:21	302.61	368.93	-53788.09
2026/06/14	01:28:22	302.65	368.72	-53788.09
2026/06/14	01:28:23	302.58	368.52	-53788.12
2026/06/14	01:28:24	302.47	368.57	-53788.24
2026/06/14	01:28:25	302.62	368.60	-53788.27
2026/06/14	01:28:26	302.89	368.45	-53788.11
2026/06/14	01:28:27	302.93	368.42	-53788.04
2026/06/14	01:28:28	302.96	368.52	-53788.08
2026/06/14	01:28:29	303.16	368.53	-53788.01
2026/06/14	01:28:30	303.30	368.58	-53787.99
2026/06/14	01:28:31	303.43	368.75	-53788.09
2026/06/14	01:28:32	303.62	368.80	-53788.07
2026/06/14	01:28:33	303.59	368.79	-53787.98
2026/06/14	01:28:34	303.47	368.90	-53788.04
2026/06/14	01:28:35	303.60	368.96	-53788.15
2026/06/14	01:28:36	303.61	368.88	-53788.14
2026/06/14	01:28:37	303.35	368.83	-53788.08
2026/06/14	01:28:38	303.26	368.86	-53788.12
2026/06/14	01:28:39	303.29	368.90	-53788.30
2026/06/14	01:28:40	303.18	368.84	-53788.41
2026/06/14	01:28:41	303.07	368.72	-53788.38
2026/06/14	01:28:42	302.98	368.71	-53788.40
2026/06/14	01:28:43	302.79	368.75	-53788.44
2026/06/14	01:28:44	302.68	368.83	-53788.43
2026/06/14	01:28:45	302.70	368.91	-53788.42
2026/06/14	01:28:46	302.72	368.90	-53788.41
2026/06/14	01:28:47	302.75	368.89	-53788.44
2026/06/14	01:28:48	302.69	368.92	-53788.48
2026/06/14	01:28:49	302.58	368.94	-53788.49
2026/06/14	01:28:50	302.64	368.94	-53788.49
2026/06/14	01:28:51	302.74	368.92	-53788.40
2026/06/14	01:28:52	302.76	368.88	-53788.26
2026/06/14	01:28:53	302.81	368.88	-53788.25
2026/06/14	01:28:54	302.73	368.87	-53788.27
2026/06/14	01:28:55	302.59	368.75	-53788.19
2026/06/14	01:28:56	302.54	368.67	-53788.23
2026/06/14	01:28:57	302.45	368.64	-53788.32
2026/06/14	01:28:58	302.34	368.48	-53788.20
2026/06/14	01:28:59	302.32	368.28	-53788.08
2026/06/14	01:29:00	302.39	368.26	-53788.08
2026/06/14	01:29:01	302.50	368.21	-53788.03
2026/06/14	01:29:02	302.53	368.00	-53787.87
2026/06/14	01:29:03	302.49	367.84	-53787.78
2026/06/14	01:29:04	302.56	367.84	-53787.79
2026/06/14	01:29:05	302.74	367.92	-53787.79
2026/06/14	01:29:06	302.89	368.05	-53787.82
2026/06/14	01:29:07	303.03	368.11	-53787.88
2026/06/14	01:29:08	303.14	368.09	-53787.92
2026/06/14	01:29:09	303.20	368.10	-53787.92
2026/06/14	01:29:10	303.32	368.14	-53787.84
2026/06/14	01:29:11	303.46	368.17	-53787.81
2026/06/14	01:29:12	303.46	368.20	-53787.91
2026/06/14	01:29:13	303.38	368.22	-53787.87
2026/06/14	01:29:14	303.40	368.25	-53787.68
2026/06/14	01:29:15	303.45	368.35	-53787.65
2026/06/14	01:29:16	303.39	368.37	-53787.65
2026/06/14	01:29:17	303.36	368.32	-53787.60
2026/06/14	01:29:18	303.39	368.45	-53787.69
2026/06/14	01:29:19	303.29	368.57	-53787.79
2026/06/14	01:29:20	303.12	368.49	-53787.69
2026/06/14	01:29:21	302.98	368.55	-53787.69
2026/06/14	01:29:22	302.89	368.73	-53787.85
2026/06/14	01:29:23	302.87	368.64	-53787.83
2026/06/14	01:29:24	302.79	368.52	-53787.74
2026/06/14	01:29:25	302.59	368.62	-53787.83
2026/06/14	01:29:26	302.48	368.68	-53787.87
2026/06/14	01:29:27	302.50	368.59	-53787.73
2026/06/14	01:29:28	302.48	368.57	-53787.75
2026/06/14	01:29:29	302.49	368.58	-53787.89
2026/06/14	01:29:30	302.51	368.57	-53787.84
2026/06/14	01:29:31	302.43	368.60	-53787.78
2026/06/14	01:29:32	302.34	368.56	-53787.83
2026/06/14	01:29:33	302.34	368.46	-53787.75
2026/06/14	01:29:34	302.31	368.51	-53787.73
2026/06/14	01:29:35	302.27	368.55	-53787.84
2026/06/14	01:29:36	302.31	368.50	-53787.84
2026/06/14	01:29:37	302.30	368.59	-53787.84
2026/06/14	01:29:38	302.19	368.64	-53787.88
2026/06/14	01:29:39	302.23	368.53	-53787.83
2026/06/14	01:29:40	302.44	368.48	-53787.85
2026/06/14	01:29:41	302.45	368.54	-53787.91
2026/06/14	01:29:42	302.40	368.55	-53787.89
2026/06/14	01:29:43	302.50	368.51	-53787.86
2026/06/14	01:29:44	302.51	368.46	-53787.81
2026/06/14	01:29:45	302.53	368.44	-53787.79
2026/06/14	01:29:46	302.65	368.39	-53787.86
2026/06/14	01:29:47	302.65	368.28	-53787.90
2026/06/14	01:29:48	302.64	368.23	-53787.86
2026/06/14	01:29:49	302.62	368.27	-53787.82
2026/06/14	01:29:50	302.46	368.36	-53787.85
2026/06/14	01:29:51	302.43	368.41	-53787.91
2026/06/14	01:29:52	302.52	368.43	-53787.93
2026/06/14	01:29:53	302.53	368.45	-53787.89
2026/06/14	01:29:54	302.53	368.51	-53787.85
2026/06/14	01:29:55	302.52	368.61	-53787.91
2026/06/14	01:29:56	302.50	368.68	-53788.02
2026/06/14	01:29:57	302.51	368.73	-53788.01
2026/06/14	01:29:58	302.47	368.77	-53788.02
2026/06/14	01:29:59	302.40	368.82	-53788.13
2026/06/14	01:30:00	302.44	368.90	-53788.14
2026/06/14	01:30:01	302.52	368.88	-53788.13
2026/06/14	01:30:02	302.52	368.87	-53788.23
2026/06/14	01:30:03	302.47	368.97	-53788.30
2026/06/14	01:30:04	302.45	368.99	-53788.25
2026/06/14	01:30:05	302.43	368.89	-53788.19
2026/06/14	01:30:06	302.48	368.83	-53788.20
2026/06/14	01:30:07	302.54	368.76	-53788.22
2026/06/14	01:30:08	302.47	368.72	-53788.25
2026/06/14	01:30:09	302.47	368.81	-53788.39
2026/06/14	01:30:10	302.66	368.83	-53788.49
2026/06/14	01:30:11	302.71	368.75	-53788.45
2026/06/14	01:30:12	302.54	368.69	-53788.44
2026/06/14	01:30:13	302.51	368.74	-53788.49
2026/06/14	01:30:14	302.62	368.72	-53788.44
2026/06/14	01:30:15	302.65	368.59	-53788.33
2026/06/14	01:30:16	302.67	368.55	-53788.34
2026/06/14	01:30:17	302.67	368.60	-53788.46
2026/06/14	01:30:18	302.62	368.59	-53788.51
2026/06/14	01:30:19	302.66	368.59	-53788.48
2026/06/14	01:30:20	302.80	368.69	-53788.44
2026/06/14	01:30:21	302.86	368.73	-53788.38
2026/06/14	01:30:22	302.83	368.64	-53788.35
2026/06/14	01:30:23	302.86	368.59	-53788.32
2026/06/14	01:30:24	302.93	368.66	-53788.27
2026/06/14	01:30:25	302.94	368.79	-53788.30
2026/06/14	01:30:26	302.92	368.91	-53788.40
2026/06/14	01:30:27	302.89	368.97	-53788.40
2026/06/14	01:30:28	302.83	368.98	-53788.33
2026/06/14	01:30:29	302.82	369.04	-53788.35
2026/06/14	01:30:30	302.80	369.20	-53788.37
2026/06/14	01:30:31	302.72	369.36	-53788.32
2026/06/14	01:30:32	302.64	369.38	-53788.32
2026/06/14	01:30:33	302.59	369.37	-53788.39
2026/06/14	01:30:34	302.52	369.46	-53788.45
2026/06/14	01:30:35	302.45	369.48	-53788.45
2026/06/14	01:30:36	302.45	369.51	-53788.57
2026/06/14	01:30:37	302.52	369.56	-53788.70
2026/06/14	01:30:38	302.51	369.49	-53788.58
2026/06/14	01:30:39	302.44	369.46	-53788.53
2026/06/14	01:30:40	302.47	369.44	-53788.65
2026/06/14	01:30:41	302.54	369.34	-53788.65
2026/06/14	01:30:42	302.60	369.33	-53788.60
2026/06/14	01:30:43	302.68	369.39	-53788.63
2026/06/14	01:30:44	302.69	369.39	-53788.68
2026/06/14	01:30:45	302.64	369.40	-53788.72
2026/06/14	01:30:46	302.70	369.44	-53788.74
2026/06/14	01:30:47	302.91	369.44	-53788.69
2026/06/14	01:30:48	303.06	369.42	-53788.67
2026/06/14	01:30:49	303.09	369.44	-53788.73
2026/06/14	01:30:50	303.14	369.47	-53788.76
2026/06/14	01:30:51	303.21	369.53	-53788.73
2026/06/14	01:30:52	303.30	369.54	-53788.71
2026/06/14	01:30:53	303.37	369.44	-53788.71
2026/06/14	01:30:54	303.33	369.49	-53788.81
2026/06/14	01:30:55	303.35	369.64	-53788.88
2026/06/14	01:30:56	303.50	369.63	-53788.84
2026/06/14	01:30:57	303.60	369.66	-53788.84
2026/06/14	01:30:58	303.64	369.81	-53788.84
2026/06/14	01:30:59	303.70	369.83	-53788.77
2026/06/14	01:31:00	303.73	369.76	-53788.79
2026/06/14	01:31:01	303.75	369.79	-53788.89
2026/06/14	01:31:02	303.80	369.87	-53788.88
2026/06/14	01:31:03	303.78	369.78	-53788.77
2026/06/14	01:31:04	303.72	369.72	-53788.78
2026/06/14	01:31:05	303.85	369.86	-53788.88
2026/06/14	01:31:06	303.99	369.87	-53788.85
2026/06/14	01:31:07	303.88	369.78	-53788.86
2026/06/14	01:31:08	303.73	369.84	-53788.92
2026/06/14	01:31:09	303.77	369.71	-53788.80
2026/06/14	01:31:10	303.80	369.56	-53788.71
2026/06/14	01:31:11	303.75	369.66	-53788.81
2026/06/14	01:31:12	303.81	369.64	-53788.87
2026/06/14	01:31:13	303.84	369.54	-53788.86
2026/06/14	01:31:14	303.65	369.60	-53788.86
2026/06/14	01:31:15	303.53	369.63	-53788.81
2026/06/14	01:31:16	303.65	369.60	-53788.78
2026/06/14	01:31:17	303.68	369.64	-53788.80
2026/06/14	01:31:18	303.72	369.74	-53788.81
2026/06/14	01:31:19	303.86	369.79	-53788.80
2026/06/14	01:31:20	303.72	369.75	-53788.82
2026/06/14	01:31:21	303.57	369.78	-53788.85
2026/06/14	01:31:22	303.79	369.88	-53788.87
2026/06/14	01:31:23	303.87	369.90	-53788.88
2026/06/14	01:31:24	303.72	369.87	-53788.90
2026/06/14	01:31:25	303.69	369.92	-53788.90
2026/06/14	01:31:26	303.68	369.99	-53788.83
2026/06/14	01:31:27	303.60	370.02	-53788.76
2026/06/14	01:31:28	303.55	369.96	-53788.77
2026/06/14	01:31:29	303.50	370.00	-53788.81
2026/06/14	01:31:30	303.46	370.16	-53788.86
2026/06/14	01:31:31	303.43	370.09	-53788.85
2026/06/14	01:31:32	303.40	369.97	-53788.82
2026/06/14	01:31:33	303.41	370.12	-53788.84
2026/06/14	01:31:34	303.44	370.29	-53788.87
2026/06/14	01:31:35	303.55	370.28	-53788.90
2026/06/14	01:31:36	303.61	370.28	-53789.30
2026/06/14	01:31:37	303.54	370.27	-53789.29
2026/06/14	01:31:38	303.57	370.28	-53789.30
2026/06/14	01:31:39	303.69	370.35	-53789.42
2026/06/14	01:31:40	303.72	370.35	-53789.41
2026/06/14	01:31:41	303.71	370.21	-53789.36
2026/06/14	01:31:42	303.68	370.04	-53789.39
2026/06/14	01:31:43	303.60	369.92	-53789.43
2026/06/14	01:31:44	303.56	369.89	-53789.43
2026/06/14	01:31:45	303.59	369.87	-53789.41
2026/06/14	01:31:46	303.56	369.81	-53789.37
2026/06/14	01:31:47	303.51	369.88	-53789.39
2026/06/14	01:31:48	303.51	370.02	-53789.37
2026/06/14	01:31:49	303.51	370.10	-53789.30
2026/06/14	01:31:50	303.55	370.15	-53789.25
2026/06/14	01:31:51	303.59	370.16	-53789.23
2026/06/14	01:31:52	303.56	370.12	-53789.17
2026/06/14	01:31:53	303.46	370.14	-53789.13
2026/06/14	01:31:54	303.38	370.16	-53789.17
2026/06/14	01:31:55	303.47	370.12	-53789.16
2026/06/14	01:31:56	303.53	370.15	-53789.11
2026/06/14	01:31:57	303.35	370.20	-53789.11
2026/06/14	01:31:58	303.23	370.18	-53789.17
2026/06/14	01:31:59	303.30	370.05	-53789.26
2026/06/14	01:32:00	303.31	369.88	-53789.33
2026/06/14	01:32:01	303.25	369.84	-53789.33
2026/06/14	01:32:02	303.19	369.96	-53789.29
2026/06/14	01:32:03	303.20	370.03	-53789.29
2026/06/14	01:32:04	303.33	370.09	-53789.35
2026/06/14	01:32:05	303.45	370.21	-53789.33
2026/06/14	01:32:06	303.47	370.22	-53789.29
2026/06/14	01:32:07	303.53	370.16	-53789.32
2026/06/14	01:32:08	303.68	370.24	-53789.34
2026/06/14	01:32:09	303.78	370.32	-53789.37
2026/06/14	01:32:10	303.75	370.23	-53789.45
2026/06/14	01:32:11	303.72	370.18	-53789.53
2026/06/14	01:32:12	303.82	370.28	-53789.62
2026/06/14	01:32:13	303.88	370.32	-53789.59
2026/06/14	01:32:14	303.78	370.23	-53789.50
2026/06/14	01:32:15	303.69	370.10	-53789.50
2026/06/14	01:32:16	303.73	369.96	-53789.53
2026/06/14	01:32:17	303.74	369.91	-53789.54
2026/06/14	01:32:18	303.64	369.94	-53789.57
2026/06/14	01:32:19	303.53	369.91	-53789.54
2026/06/14	01:32:20	303.49	369.84	-53789.46
2026/06/14	01:32:21	303.47	369.87	-53789.44
2026/06/14	01:32:22	303.42	369.95	-53789.39
2026/06/14	01:32:23	303.36	370.02	-53789.33
2026/06/14	01:32:24	303.35	370.08	-53789.32
2026/06/14	01:32:25	303.43	370.20	-53789.25
2026/06/14	01:32:26	303.48	370.35	-53789.21
2026/06/14	01:32:27	303.45	370.40	-53789.30
2026/06/14	01:32:28	303.50	370.38	-53789.33
2026/06/14	01:32:29	303.56	370.45	-53789.22
2026/06/14	01:32:30	303.45	370.50	-53789.19
2026/06/14	01:32:31	303.28	370.41	-53789.24
2026/06/14	01:32:32	303.23	370.35	-53789.22
2026/06/14	01:32:33	303.22	370.45	-53789.18
2026/06/14	01:32:34	303.12	370.48	-53789.21
2026/06/14	01:32:35	302.96	370.43	-53789.23
2026/06/14	01:32:36	302.88	370.46	-53789.20
2026/06/14	01:32:37	302.90	370.49	-53789.17
2026/06/14	01:32:38	302.94	370.48	-53789.22
2026/06/14	01:32:39	302.94	370.43	-53789.25
2026/06/14	01:32:40	302.99	370.38	-53789.13
2026/06/14	01:32:41	303.07	370.42	-53789.05
2026/06/14	01:32:42	303.08	370.43	-53789.11
2026/06/14	01:32:43	303.06	370.35	-53789.13
2026/06/14	01:32:44	303.11	370.32	-53789.08
2026/06/14	01:32:45	303.19	370.24	-53789.05
2026/06/14	01:32:46	303.28	369.98	-53789.07
2026/06/14	01:32:47	303.36	369.79	-53789.13
2026/06/14	01:32:48	303.44	369.74	-53789.20
2026/06/14	01:32:49	303.49	369.69	-53789.19
2026/06/14	01:32:50	303.48	369.73	-53789.10
2026/06/14	01:32:51	303.49	369.71	-53789.13
2026/06/14	01:32:52	303.58	369.57	-53789.29
2026/06/14	01:32:53	303.67	369.62	-53789.37
2026/06/14	01:32:54	303.71	369.70	-53789.33
2026/06/14	01:32:55	303.75	369.56	-53789.34
2026/06/14	01:32:56	303.79	369.55	-53789.32
2026/06/14	01:32:57	303.78	369.73	-53789.28
2026/06/14	01:32:58	303.86	369.76	-53789.30
2026/06/14	01:32:59	303.97	369.76	-53789.31
2026/06/14	01:33:00	303.92	369.88	-53789.33
2026/06/14	01:33:01	303.84	369.99	-53789.40
2026/06/14	01:33:02	303.86	370.06	-53789.45
2026/06/14	01:33:03	303.82	370.13	-53789.51
2026/06/14	01:33:04	303.72	370.18	-53789.50
2026/06/14	01:33:05	303.57	370.25	-53789.43
2026/06/14	01:33:06	303.35	370.34	-53789.45
2026/06/14	01:33:07	303.20	370.46	-53789.50
2026/06/14	01:33:08	303.12	370.56	-53789.45
2026/06/14	01:33:09	302.98	370.65	-53789.41
2026/06/14	01:33:10	302.90	370.75	-53789.45
2026/06/14	01:33:11	302.86	370.76	-53789.46
2026/06/14	01:33:12	302.79	370.76	-53789.42
2026/06/14	01:33:13	302.70	370.85	-53789.39
2026/06/14	01:33:14	302.56	370.88	-53789.36
2026/06/14	01:33:15	302.47	370.84	-53789.37
2026/06/14	01:33:16	302.57	370.81	-53789.43
2026/06/14	01:33:17	302.64	370.80	-53789.43
2026/06/14	01:33:18	302.57	370.80	-53789.37
2026/06/14	01:33:19	302.54	370.73	-53789.33
2026/06/14	01:33:20	302.64	370.66	-53789.30
2026/06/14	01:33:21	302.65	370.61	-53789.26
2026/06/14	01:33:22	302.57	370.39	-53789.27
2026/06/14	01:33:23	302.66	370.18	-53789.30
2026/06/14	01:33:24	302.84	370.21	-53789.27
2026/06/14	01:33:25	302.91	370.24	-53789.26
2026/06/14	01:33:26	302.97	370.17	-53789.27
2026/06/14	01:33:27	303.05	370.14	-53789.30
2026/06/14	01:33:28	303.14	370.18	-53789.31
2026/06/14	01:33:29	303.32	370.21	-53789.26
2026/06/14	01:33:30	303.42	370.21	-53789.26
2026/06/14	01:33:31	303.49	370.21	-53789.28
2026/06/14	01:33:32	303.68	370.25	-53789.11
2026/06/14	01:33:33	303.79	370.27	-53789.00
2026/06/14	01:33:34	303.79	370.25	-53789.08
2026/06/14	01:33:35	303.86	370.27	-53789.10
2026/06/14	01:33:36	303.90	370.39	-53789.04
2026/06/14	01:33:37	303.88	370.42	-53789.03
2026/06/14	01:33:38	303.91	370.32	-53789.00
2026/06/14	01:33:39	304.02	370.33	-53788.91
2026/06/14	01:33:40	304.16	370.40	-53788.83
2026/06/14	01:33:41	304.25	370.45	-53788.84
2026/06/14	01:33:42	304.26	370.47	-53788.89
2026/06/14	01:33:43	304.25	370.44	-53788.89
2026/06/14	01:33:44	304.25	370.40	-53788.88
2026/06/14	01:33:45	304.29	370.30	-53788.91
2026/06/14	01:33:46	304.33	370.18	-53788.93
2026/06/14	01:33:47	304.34	370.21	-53788.93
2026/06/14	01:33:48	304.32	370.23	-53788.99
2026/06/14	01:33:49	304.26	370.14	-53789.05
2026/06/14	01:33:50	304.24	370.15	-53789.10
2026/06/14	01:33:51	304.33	370.20	-53789.24
2026/06/14	01:33:52	304.36	370.13	-53789.30
2026/06/14	01:33:53	304.27	370.13	-53789.26
2026/06/14	01:33:54	304.19	370.17	-53789.29
2026/06/14	01:33:55	304.16	370.15	-53789.37
2026/06/14	01:33:56	304.11	370.18	-53789.52
2026/06/14	01:33:57	304.13	370.20	-53789.69
2026/06/14	01:33:58	304.18	370.16	-53789.69
2026/06/14	01:33:59	304.12	370.13	-53789.63
2026/06/14	01:34:00	304.11	370.07	-53789.73
2026/06/14	01:34:01	304.18	370.02	-53789.84
2026/06/14	01:34:02	304.27	370.02	-53789.85
2026/06/14	01:34:03	304.30	369.97	-53789.87
2026/06/14	01:34:04	304.26	369.95	-53789.91
2026/06/14	01:34:05	304.21	370.01	-53789.94
2026/06/14	01:34:06	304.17	370.08	-53790.01
2026/06/14	01:34:07	304.15	370.10	-53790.03
2026/06/14	01:34:08	304.14	370.11	-53790.03
2026/06/14	01:34:09	304.06	370.13	-53790.15
2026/06/14	01:34:10	303.86	370.18	-53790.26
2026/06/14	01:34:11	303.71	370.29	-53790.26
2026/06/14	01:34:12	303.68	370.48	-53790.29
2026/06/14	01:34:13	303.72	370.60	-53790.28
2026/06/14	01:34:14	303.73	370.67	-53790.30
2026/06/14	01:34:15	303.74	370.84	-53790.47
2026/06/14	01:34:16	303.74	371.02	-53790.59
2026/06/14	01:34:17	303.62	371.10	-53790.63
2026/06/14	01:34:18	303.54	371.17	-53790.71
2026/06/14	01:34:19	303.62	371.19	-53790.72
2026/06/14	01:34:20	303.57	371.15	-53790.70
2026/06/14	01:34:21	303.39	371.15	-53790.75
2026/06/14	01:34:22	303.44	371.15	-53790.73
2026/06/14	01:34:23	303.53	371.16	-53790.64
2026/06/14	01:34:24	303.45	371.20	-53790.59
2026/06/14	01:34:25	303.46	371.18	-53790.58
2026/06/14	01:34:26	303.48	371.19	-53790.55
2026/06/14	01:34:27	303.41	371.32	-53790.55
2026/06/14	01:34:28	303.49	371.38	-53790.60
2026/06/14	01:34:29	303.65	371.30	-53790.55
2026/06/14	01:34:30	303.64	371.29	-53790.43
2026/06/14	01:34:31	303.56	371.35	-53790.44
2026/06/14	01:34:32	303.60	371.32	-53790.49
2026/06/14	01:34:33	303.70	371.25	-53790.35
2026/06/14	01:34:34	303.78	371.24	-53790.23
2026/06/14	01:34:35	303.81	371.30	-53790.31
2026/06/14	01:34:36	303.81	371.30	-53790.34
2026/06/14	01:34:37	303.91	371.14	-53790.28
2026/06/14	01:34:38	304.08	370.97	-53790.22
2026/06/14	01:34:39	304.11	370.91	-53790.15
2026/06/14	01:34:40	304.04	370.95	-53790.17
2026/06/14	01:34:41	304.08	371.05	-53790.23
2026/06/14	01:34:42	304.14	371.16	-53790.21
2026/06/14	01:34:43	304.18	371.23	-53790.20
2026/06/14	01:34:44	304.27	371.33	-53790.19
2026/06/14	01:34:45	304.39	371.40	-53790.15
2026/06/14	01:34:46	304.57	371.40	-53790.14
2026/06/14	01:34:47	304.78	371.40	-53790.19
2026/06/14	01:34:48	304.92	371.42	-53790.19
2026/06/14	01:34:49	305.05	371.42	-53790.10
2026/06/14	01:34:50	305.13	371.38	-53790.04
2026/06/14	01:34:51	305.14	371.24	-53790.22
2026/06/14	01:34:52	305.14	371.14	-53790.37
2026/06/14	01:34:53	305.14	371.10	-53790.29
2026/06/14	01:34:54	305.07	370.99	-53790.28
2026/06/14	01:34:55	304.87	370.88	-53790.38
2026/06/14	01:34:56	304.69	370.83	-53790.33
2026/06/14	01:34:57	304.62	370.83	-53790.31
2026/06/14	01:34:58	304.57	370.89	-53790.40
2026/06/14	01:34:59	304.50	370.91	-53790.46
2026/06/14	01:35:00	304.48	370.97	-53790.48
2026/06/14	01:35:01	304.47	371.10	-53790.51
2026/06/14	01:35:02	304.49	371.18	-53790.56
2026/06/14	01:35:03	304.55	371.28	-53790.64
2026/06/14	01:35:04	304.61	371.36	-53790.68
2026/06/14	01:35:05	304.63	371.31	-53790.70
2026/06/14	01:35:06	304.59	371.34	-53790.80
2026/06/14	01:35:07	304.50	371.36	-53790.90
2026/06/14	01:35:08	304.48	371.25	-53790.85
2026/06/14	01:35:09	304.54	371.25	-53790.83
2026/06/14	01:35:10	304.51	371.26	-53790.90
2026/06/14	01:35:11	304.41	371.13	-53790.90
2026/06/14	01:35:12	304.40	371.10	-53790.84
2026/06/14	01:35:13	304.43	371.16	-53790.81
